0,0,0,79,79,149,10,F,20,30,79,2,1,70,2,1
0,0,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,0,0,81,81,149,10,F,20,30,81,2,1,70,2,1
0,0,0,84,84,149,10,F,20,30,84,2,1,70,2,1
0,0,0,88,88,149,10,F,20,30,88,2,1,70,2,1
0,0,0,92,92,149,10,F,20,30,92,2,1,70,2,1
0,0,0,99,99,149,10,F,20,30,99,2,1,70,2,1
0,0,0,106,106,149,10,F,20,30,106,2,1,70,2,1
0,0,0,111,111,149,10,F,20,30,111,2,1,70,2,1
0,0,0,116,116,149,10,F,20,30,116,2,1,70,2,1
0,0,0,122,122,149,10,F,20,30,122,2,1,70,2,1
0,0,0,129,129,149,10,F,20,30,129,2,1,70,2,1
0,0,0,134,134,149,10,F,20,30,134,2,1,70,2,1
0,0,0,140,140,149,10,F,20,30,140,2,1,70,2,1
0,0,0,144,144,149,10,F,20,30,144,2,1,70,2,1
0,0,0,147,147,149,10,F,20,30,147,2,1,70,2,1
0,0,0,149,149,149,10,F,20,30,149,2,1,70,2,1
0,1,0,149,149,149,10,T,20,30,149,2,1,70,2,1
0,1,0,149,149,149,10,F,20,30,149,2,1,70,2,1
0,1,0,147,147,149,10,F,20,30,147,2,1,70,2,1
0,1,0,144,144,149,10,F,20,30,144,2,1,70,2,1
0,1,0,139,139,149,10,F,20,30,139,2,1,70,2,1
0,1,0,134,134,149,10,F,20,30,134,2,1,70,2,1
0,1,0,128,128,149,10,F,20,30,128,2,1,70,2,1
0,1,0,123,123,149,10,F,20,30,123,2,1,70,2,1
0,1,0,115,115,149,10,F,20,30,115,2,1,70,2,1
0,1,0,109,109,149,10,F,20,30,109,2,1,70,2,1
0,1,0,104,104,149,10,F,20,30,104,2,1,70,2,1
0,1,0,97,97,149,10,F,20,30,97,2,1,70,2,1
0,1,0,94,94,149,10,F,20,30,94,2,1,70,2,1
0,1,0,87,87,149,10,F,20,30,87,2,1,70,2,1
0,1,0,84,84,149,10,F,20,30,84,2,1,70,2,1
0,1,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,1,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,1,0,78,78,149,10,F,20,30,78,2,1,70,2,1
0,1,0,76,76,149,10,F,20,30,76,2,1,70,2,1
0,1,0,74,74,149,10,F,20,30,74,2,1,70,2,1
0,1,0,74,74,149,10,F,20,30,74,2,1,70,2,1
0,1,0,70,70,149,10,F,20,30,70,2,1,70,2,1
0,1,0,74,74,149,10,F,20,30,74,2,1,70,2,1
0,1,0,70,70,149,10,F,20,30,70,2,1,70,2,1
0,1,0,70,70,152,10,F,20,30,70,2,1,70,2,1
0,1,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,1,0,71,71,152,10,F,20,30,71,2,1,70,2,1
0,1,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,1,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,1,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,1,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,1,0,77,77,152,10,F,20,30,77,2,1,70,2,1
0,1,0,77,77,152,10,F,20,30,77,2,1,70,2,1
0,1,0,83,83,152,10,F,20,30,83,2,1,70,2,1
0,1,0,85,85,152,10,F,20,30,85,2,1,70,2,1
0,1,0,91,91,152,10,F,20,30,91,2,1,70,2,1
0,1,0,94,94,152,10,F,20,30,94,2,1,70,2,1
0,1,0,99,99,152,10,F,20,30,99,2,1,70,2,1
0,1,0,106,106,152,10,F,20,30,106,2,1,70,2,1
0,1,0,112,112,152,10,F,20,30,112,2,1,70,2,1
0,1,0,117,117,152,10,F,20,30,117,2,1,70,2,1
0,1,0,124,124,152,10,F,20,30,124,2,1,70,2,1
0,1,0,131,131,152,10,F,20,30,131,2,1,70,2,1
0,1,0,137,137,152,10,F,20,30,137,2,1,70,2,1
0,1,0,142,142,152,10,F,20,30,142,2,1,70,2,1
0,1,0,146,146,152,10,F,20,30,146,2,1,70,2,1
0,1,0,150,150,152,10,F,20,30,150,2,1,70,2,1
0,1,0,152,152,152,10,F,20,30,152,2,1,70,2,1
0,2,0,153,153,152,10,T,20,30,153,2,1,70,2,1
0,2,0,152,152,152,10,F,20,30,152,2,1,70,2,1
0,2,0,149,149,152,10,F,20,30,149,2,1,70,2,1
0,2,0,146,146,152,10,F,20,30,146,2,1,70,2,1
0,2,0,143,143,152,10,F,20,30,143,2,1,70,2,1
0,2,0,137,137,152,10,F,20,30,137,2,1,70,2,1
0,2,0,130,130,152,10,F,20,30,130,2,1,70,2,1
0,2,0,124,124,152,10,F,20,30,124,2,1,70,2,1
0,2,0,117,117,152,10,F,20,30,117,2,1,70,2,1
0,2,0,113,113,152,10,F,20,30,113,2,1,70,2,1
0,2,0,105,105,152,10,F,20,30,105,2,1,70,2,1
0,2,0,101,101,152,10,F,20,30,101,2,1,70,2,1
0,2,0,92,92,152,10,F,20,30,92,2,1,70,2,1
0,2,0,89,89,152,10,F,20,30,89,2,1,70,2,1
0,2,0,86,86,152,10,F,20,30,86,2,1,70,2,1
0,2,0,81,81,152,10,F,20,30,81,2,1,70,2,1
0,2,0,79,79,152,10,F,20,30,79,2,1,70,2,1
0,2,0,75,75,152,10,F,20,30,75,2,1,70,2,1
0,2,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,2,0,76,76,152,10,F,20,30,76,2,1,70,2,1
0,2,0,72,72,152,10,F,20,30,72,2,1,70,2,1
0,2,0,75,75,152,10,F,20,30,75,2,1,70,2,1
0,2,0,69,69,152,10,F,20,30,69,2,1,70,2,1
0,2,0,70,70,152,10,F,20,30,70,2,1,70,2,1
0,2,0,70,70,149,10,F,20,30,70,2,1,70,2,1
0,2,0,73,73,149,10,F,20,30,73,2,1,70,2,1
0,2,0,73,73,149,10,F,20,30,73,2,1,70,2,1
0,2,0,74,74,149,10,F,20,30,74,2,1,70,2,1
0,2,0,75,75,149,10,F,20,30,75,2,1,70,2,1
0,2,0,76,76,149,10,F,20,30,76,2,1,70,2,1
0,2,0,76,76,149,10,F,20,30,76,2,1,70,2,1
0,2,0,78,78,149,10,F,20,30,78,2,1,70,2,1
0,2,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,2,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,2,0,84,84,149,10,F,20,30,84,2,1,70,2,1
0,2,0,90,90,149,10,F,20,30,90,2,1,70,2,1
0,2,0,95,95,149,10,F,20,30,95,2,1,70,2,1
0,2,0,98,98,149,10,F,20,30,98,2,1,70,2,1
0,2,0,103,103,149,10,F,20,30,103,2,1,70,2,1
0,2,0,108,108,149,10,F,20,30,108,2,1,70,2,1
0,2,0,118,118,149,10,F,20,30,118,2,1,70,2,1
0,2,0,122,122,149,10,F,20,30,122,2,1,70,2,1
0,2,0,129,129,149,10,F,20,30,129,2,1,70,2,1
0,2,0,134,134,149,10,F,20,30,134,2,1,70,2,1
0,2,0,140,140,149,10,F,20,30,140,2,1,70,2,1
0,2,0,144,144,149,10,F,20,30,144,2,1,70,2,1
0,2,0,147,147,149,10,F,20,30,147,2,1,70,2,1
0,2,0,149,149,149,10,F,20,30,149,2,1,70,2,1
0,3,0,150,150,149,10,T,20,30,150,2,1,70,2,1
0,3,0,150,150,149,10,F,20,30,150,2,1,70,2,1
0,3,0,147,147,149,10,F,20,30,147,2,1,70,2,1
0,3,0,144,144,149,10,F,20,30,144,2,1,70,2,1
0,3,0,140,140,149,10,F,20,30,140,2,1,70,2,1
0,3,0,135,135,149,10,F,20,30,135,2,1,70,2,1
0,3,0,129,129,149,10,F,20,30,129,2,1,70,2,1
0,3,0,122,122,149,10,F,20,30,122,2,1,70,2,1
0,3,0,115,115,149,10,F,20,30,115,2,1,70,2,1
0,3,0,110,110,149,10,F,20,30,110,2,1,70,2,1
0,3,0,103,103,149,10,F,20,30,103,2,1,70,2,1
0,3,0,97,97,149,10,F,20,30,97,2,1,70,2,1
0,3,0,94,94,149,10,F,20,30,94,2,1,70,2,1
0,3,0,91,91,149,10,F,20,30,91,2,1,70,2,1
0,3,0,85,85,149,10,F,20,30,85,2,1,70,2,1
0,3,0,80,80,149,10,F,20,30,80,2,1,70,2,1
0,3,0,78,78,149,10,F,20,30,78,2,1,70,2,1
0,3,0,79,79,149,10,F,20,30,79,2,1,70,2,1
0,3,0,73,73,149,10,F,20,30,73,2,1,70,2,1
0,3,0,75,75,149,10,F,20,30,75,2,1,70,2,1
0,3,0,70,70,149,10,F,20,30,70,2,1,70,2,1
0,3,0,73,73,149,10,F,20,30,73,2,1,70,2,1
0,3,0,71,71,149,10,F,20,30,71,2,1,70,2,1
0,3,0,73,73,149,10,F,20,30,73,2,1,70,2,1
0,3,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,3,0,70,70,152,10,F,20,30,70,2,1,70,2,1
0,3,0,71,71,152,10,F,20,30,71,2,1,70,2,1
0,3,0,69,69,152,10,F,20,30,69,2,1,70,2,1
0,3,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,3,0,72,72,152,10,F,20,30,72,2,1,70,2,1
0,3,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,3,0,79,79,152,10,F,20,30,79,2,1,70,2,1
0,3,0,80,80,152,10,F,20,30,80,2,1,70,2,1
0,3,0,82,82,152,10,F,20,30,82,2,1,70,2,1
0,3,0,84,84,152,10,F,20,30,84,2,1,70,2,1
0,3,0,92,92,152,10,F,20,30,92,2,1,70,2,1
0,3,0,93,93,152,10,F,20,30,93,2,1,70,2,1
0,3,0,101,101,152,10,F,20,30,101,2,1,70,2,1
0,3,0,106,106,152,10,F,20,30,106,2,1,70,2,1
0,3,0,111,111,152,10,F,20,30,111,2,1,70,2,1
0,3,0,118,118,152,10,F,20,30,118,2,1,70,2,1
0,3,0,124,124,152,10,F,20,30,124,2,1,70,2,1
0,3,0,131,131,152,10,F,20,30,131,2,1,70,2,1
0,3,0,136,136,152,10,F,20,30,136,2,1,70,2,1
0,3,0,142,142,152,10,F,20,30,142,2,1,70,2,1
0,3,0,147,147,152,10,F,20,30,147,2,1,70,2,1
0,3,0,150,150,152,10,F,20,30,150,2,1,70,2,1
0,3,0,152,152,152,10,F,20,30,152,2,1,70,2,1
0,4,0,153,153,152,10,T,20,30,153,2,1,70,2,1
0,4,0,152,152,152,10,F,20,30,152,2,1,70,2,1
0,4,0,149,149,152,10,F,20,30,149,2,1,70,2,1
0,4,0,147,147,152,10,F,20,30,147,2,1,70,2,1
0,4,0,143,143,152,10,F,20,30,143,2,1,70,2,1
0,4,0,136,136,152,10,F,20,30,136,2,1,70,2,1
0,4,0,130,130,152,10,F,20,30,130,2,1,70,2,1
0,4,0,124,124,152,10,F,20,30,124,2,1,70,2,1
0,4,0,119,119,152,10,F,20,30,119,2,1,70,2,1
0,4,0,112,112,152,10,F,20,30,112,2,1,70,2,1
0,4,0,107,107,152,10,F,20,30,107,2,1,70,2,1
0,4,0,101,101,152,10,F,20,30,101,2,1,70,2,1
0,4,0,95,95,152,10,F,20,30,95,2,1,70,2,1
0,4,0,92,92,152,10,F,20,30,92,2,1,70,2,1
0,4,0,83,83,152,10,F,20,30,83,2,1,70,2,1
0,4,0,80,80,152,10,F,20,30,80,2,1,70,2,1
0,4,0,80,80,152,10,F,20,30,80,2,1,70,2,1
0,4,0,79,79,152,10,F,20,30,79,2,1,70,2,1
0,4,0,75,75,152,10,F,20,30,75,2,1,70,2,1
0,4,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,4,0,73,73,152,10,F,20,30,73,2,1,70,2,1
0,4,0,74,74,152,10,F,20,30,74,2,1,70,2,1
0,4,0,69,69,152,10,F,20,30,69,2,1,70,2,1
0,4,0,69,69,152,10,F,20,30,69,2,1,70,2,1
0,4,0,69,69,146,10,F,20,30,69,2,1,70,2,1
0,4,0,74,74,146,10,F,20,30,74,2,1,70,2,1
0,4,0,71,71,146,10,F,20,30,71,2,1,70,2,1
0,4,0,69,69,146,10,F,20,30,69,2,1,70,2,1
0,4,0,71,71,146,10,F,20,30,71,2,1,70,2,1
0,4,0,75,75,146,10,F,20,30,75,2,1,70,2,1
0,4,0,73,73,146,10,F,20,30,73,2,1,70,2,1
0,4,0,77,77,146,10,F,20,30,77,2,1,70,2,1
0,4,0,78,78,146,10,F,20,30,78,2,1,70,2,1
0,4,0,84,84,146,10,F,20,30,84,2,1,70,2,1
0,4,0,87,87,146,10,F,20,30,87,2,1,70,2,1
0,4,0,90,90,146,10,F,20,30,90,2,1,70,2,1
0,4,0,91,91,146,10,F,20,30,91,2,1,70,2,1
0,4,0,98,98,146,10,F,20,30,98,2,1,70,2,1
0,4,0,105,105,146,10,F,20,30,105,2,1,70,2,1
0,4,0,109,109,146,10,F,20,30,109,2,1,70,2,1
0,4,0,115,115,146,10,F,20,30,115,2,1,70,2,1
0,4,0,121,121,146,10,F,20,30,121,2,1,70,2,1
0,4,0,127,127,146,10,F,20,30,127,2,1,70,2,1
0,4,0,132,132,146,10,F,20,30,132,2,1,70,2,1
0,4,0,137,137,146,10,F,20,30,137,2,1,70,2,1
0,4,0,141,141,146,10,F,20,30,141,2,1,70,2,1
0,4,0,144,144,146,10,F,20,30,144,2,1,70,2,1
0,4,0,146,146,146,10,F,20,30,146,2,1,70,2,1
0,5,0,146,146,146,10,T,20,30,146,2,1,70,2,1
0,5,0,146,146,146,10,F,20,30,146,2,1,70,2,1
0,5,0,144,144,146,10,F,20,30,144,2,1,70,2,1
0,5,0,141,141,146,10,F,20,30,141,2,1,70,2,1
0,5,0,137,137,146,10,F,20,30,137,2,1,70,2,1
0,5,0,133,133,146,10,F,20,30,133,2,1,70,2,1
0,5,0,126,126,146,10,F,20,30,126,2,1,70,2,1
0,5,0,120,120,146,10,F,20,30,120,2,1,70,2,1
0,5,0,113,113,146,10,F,20,30,113,2,1,70,2,1
0,5,0,110,110,146,10,F,20,30,110,2,1,70,2,1
0,5,0,101,101,146,10,F,20,30,101,2,1,70,2,1
0,5,0,96,96,146,10,F,20,30,96,2,1,70,2,1
0,5,0,93,93,146,10,F,20,30,93,2,1,70,2,1
0,5,0,89,89,146,10,F,20,30,89,2,1,70,2,1
0,5,0,84,84,146,10,F,20,30,84,2,1,70,2,1
0,5,0,80,80,146,10,F,20,30,80,2,1,70,2,1
0,5,0,80,80,146,10,F,20,30,80,2,1,70,2,1
0,5,0,76,76,146,10,F,20,30,76,2,1,70,2,1
0,5,0,78,78,146,10,F,20,30,78,2,1,70,2,1
0,5,0,74,74,146,10,F,20,30,74,2,1,70,2,1
0,5,0,72,72,146,10,F,20,30,72,2,1,70,2,1
0,5,0,72,72,146,10,F,20,30,72,2,1,70,2,1
0,5,0,71,71,146,10,F,20,30,71,2,1,70,2,1
0,5,0,74,74,146,10,F,20,30,74,2,1,70,2,1
0,5,0,70,70,151,10,F,20,30,70,2,1,70,2,1
0,5,0,69,69,151,10,F,20,30,69,2,1,70,2,1
0,5,0,70,70,151,10,F,20,30,70,2,1,70,2,1
0,5,0,70,70,151,10,F,20,30,70,2,1,70,2,1
0,5,0,74,74,151,10,F,20,30,74,2,1,70,2,1
0,5,0,74,74,151,10,F,20,30,74,2,1,70,2,1
0,5,0,73,73,151,10,F,20,30,73,2,1,70,2,1
0,5,0,78,78,151,10,F,20,30,78,2,1,70,2,1
0,5,0,78,78,151,10,F,20,30,78,2,1,70,2,1
0,5,0,83,83,151,10,F,20,30,83,2,1,70,2,1
0,5,0,84,84,151,10,F,20,30,84,2,1,70,2,1
0,5,0,90,90,151,10,F,20,30,90,2,1,70,2,1
0,5,0,96,96,151,10,F,20,30,96,2,1,70,2,1
0,5,0,98,98,151,10,F,20,30,98,2,1,70,2,1
0,5,0,106,106,151,10,F,20,30,106,2,1,70,2,1
0,5,0,110,110,151,10,F,20,30,110,2,1,70,2,1
0,5,0,117,117,151,10,F,20,30,117,2,1,70,2,1
0,5,0,124,124,151,10,F,20,30,124,2,1,70,2,1
0,5,0,130,130,151,10,F,20,30,130,2,1,70,2,1
0,5,0,136,136,151,10,F,20,30,136,2,1,70,2,1
0,5,0,141,141,151,10,F,20,30,141,2,1,70,2,1
0,5,0,146,146,151,10,F,20,30,146,2,1,70,2,1
0,5,0,149,149,151,10,F,20,30,149,2,1,70,2,1
0,5,0,150,150,151,10,F,20,30,150,2,1,70,2,1
0,6,0,152,152,151,10,T,20,30,152,2,1,70,2,1
0,6,0,151,151,151,10,F,20,30,151,2,1,70,2,1
0,6,0,149,149,151,10,F,20,30,149,2,1,70,2,1
0,6,0,145,145,151,10,F,20,30,145,2,1,70,2,1
0,6,0,142,142,151,10,F,20,30,142,2,1,70,2,1
0,6,0,136,136,151,10,F,20,30,136,2,1,70,2,1
0,6,0,129,129,151,10,F,20,30,129,2,1,70,2,1
0,6,0,123,123,151,10,F,20,30,123,2,1,70,2,1
0,6,0,118,118,151,10,F,20,30,118,2,1,70,2,1
0,6,0,110,110,151,10,F,20,30,110,2,1,70,2,1
0,6,0,105,105,151,10,F,20,30,105,2,1,70,2,1
0,6,0,98,98,151,10,F,20,30,98,2,1,70,2,1
0,6,0,93,93,151,10,F,20,30,93,2,1,70,2,1
0,6,0,90,90,151,10,F,20,30,90,2,1,70,2,1
0,6,0,85,85,151,10,F,20,30,85,2,1,70,2,1
0,6,0,82,82,151,10,F,20,30,82,2,1,70,2,1
0,6,0,79,79,151,10,F,20,30,79,2,1,70,2,1
0,6,0,78,78,151,10,F,20,30,78,2,1,70,2,1
0,6,0,76,76,151,10,F,20,30,76,2,1,70,2,1
0,6,0,73,73,151,10,F,20,30,73,2,1,70,2,1
0,6,0,75,75,151,10,F,20,30,75,2,1,70,2,1
0,6,0,72,72,151,10,F,20,30,72,2,1,70,2,1
0,6,0,73,73,151,10,F,20,30,73,2,1,70,2,1
0,6,0,72,72,151,10,F,20,30,72,2,1,70,2,1
0,6,0,71,71,145,10,F,20,30,71,2,1,70,2,1
0,6,0,71,71,145,10,F,20,30,71,2,1,70,2,1
0,6,0,70,70,145,10,F,20,30,70,2,1,70,2,1
0,6,0,73,73,145,10,F,20,30,73,2,1,70,2,1
0,6,0,72,72,145,10,F,20,30,72,2,1,70,2,1
0,6,0,76,76,145,10,F,20,30,76,2,1,70,2,1
0,6,0,76,76,145,10,F,20,30,76,2,1,70,2,1
0,6,0,76,76,145,10,F,20,30,76,2,1,70,2,1
0,6,0,79,79,145,10,F,20,30,79,2,1,70,2,1
0,6,0,81,81,145,10,F,20,30,81,2,1,70,2,1
0,6,0,86,86,145,10,F,20,30,86,2,1,70,2,1
0,6,0,87,87,145,10,F,20,30,87,2,1,70,2,1
0,6,0,94,94,145,10,F,20,30,94,2,1,70,2,1
0,6,0,97,97,145,10,F,20,30,97,2,1,70,2,1
0,6,0,103,103,145,10,F,20,30,103,2,1,70,2,1
0,6,0,108,108,145,10,F,20,30,108,2,1,70,2,1
0,6,0,115,115,145,10,F,20,30,115,2,1,70,2,1
0,6,0,120,120,145,10,F,20,30,120,2,1,70,2,1
0,6,0,126,126,145,10,F,20,30,126,2,1,70,2,1
0,6,0,131,131,145,10,F,20,30,131,2,1,70,2,1
0,6,0,136,136,145,10,F,20,30,136,2,1,70,2,1
0,6,0,140,140,145,10,F,20,30,140,2,1,70,2,1
0,6,0,143,143,145,10,F,20,30,143,2,1,70,2,1
0,6,0,145,145,145,10,F,20,30,145,2,1,70,2,1
0,7,0,146,146,145,10,T,20,30,146,2,1,70,2,1
0,7,0,145,145,145,10,F,20,30,145,2,1,70,2,1
0,7,0,143,143,145,10,F,20,30,143,2,1,70,2,1
0,7,0,141,141,145,10,F,20,30,141,2,1,70,2,1
0,7,0,136,136,145,10,F,20,30,136,2,1,70,2,1
0,7,0,131,131,145,10,F,20,30,131,2,1,70,2,1
0,7,0,125,125,145,10,F,20,30,125,2,1,70,2,1
0,7,0,119,119,145,10,F,20,30,119,2,1,70,2,1
0,7,0,115,115,145,10,F,20,30,115,2,1,70,2,1
0,7,0,109,109,145,10,F,20,30,109,2,1,70,2,1
0,7,0,102,102,145,10,F,20,30,102,2,1,70,2,1
0,7,0,97,97,145,10,F,20,30,97,2,1,70,2,1
0,7,0,91,91,145,10,F,20,30,91,2,1,70,2,1
0,7,0,87,87,145,10,F,20,30,87,2,1,70,2,1
0,7,0,84,84,145,10,F,20,30,84,2,1,70,2,1
0,7,0,80,80,145,10,F,20,30,80,2,1,70,2,1
0,7,0,80,80,145,10,F,20,30,80,2,1,70,2,1
0,7,0,75,75,145,10,F,20,30,75,2,1,70,2,1
0,7,0,77,77,145,10,F,20,30,77,2,1,70,2,1
0,7,0,76,76,145,10,F,20,30,76,2,1,70,2,1
0,7,0,72,72,145,10,F,20,30,72,2,1,70,2,1
0,7,0,74,74,145,10,F,20,30,74,2,1,70,2,1
0,7,0,69,69,145,10,F,20,30,69,2,1,70,2,1
0,7,0,72,72,145,10,F,20,30,72,2,1,70,2,1
0,7,0,70,70,150,10,F,20,30,70,2,1,70,2,1
0,7,0,70,70,150,10,F,20,30,70,2,1,70,2,1
0,7,0,74,74,150,10,F,20,30,74,2,1,70,2,1
0,7,0,73,73,150,10,F,20,30,73,2,1,70,2,1
0,7,0,70,70,150,10,F,20,30,70,2,1,70,2,1
0,7,0,73,73,150,10,F,20,30,73,2,1,70,2,1
0,7,0,73,73,150,10,F,20,30,73,2,1,70,2,1
0,7,0,75,75,150,10,F,20,30,75,2,1,70,2,1
0,7,0,81,81,150,10,F,20,30,81,2,1,70,2,1
0,7,0,82,82,150,10,F,20,30,82,2,1,70,2,1
0,7,0,83,83,150,10,F,20,30,83,2,1,70,2,1
0,7,0,91,91,150,10,F,20,30,91,2,1,70,2,1
0,7,0,95,95,150,10,F,20,30,95,2,1,70,2,1
0,7,0,97,97,150,10,F,20,30,97,2,1,70,2,1
0,7,0,104,104,150,10,F,20,30,104,2,1,70,2,1
0,7,0,112,112,150,10,F,20,30,112,2,1,70,2,1
0,7,0,116,116,150,10,F,20,30,116,2,1,70,2,1
0,7,0,122,122,150,10,F,20,30,122,2,1,70,2,1
0,7,0,130,130,150,10,F,20,30,130,2,1,70,2,1
0,7,0,135,135,150,10,F,20,30,135,2,1,70,2,1
0,7,0,141,141,150,10,F,20,30,141,2,1,70,2,1
0,7,0,144,144,150,10,F,20,30,144,2,1,70,2,1
0,7,0,147,147,150,10,F,20,30,147,2,1,70,2,1
0,7,0,149,149,150,10,F,20,30,149,2,1,70,2,1
0,8,0,150,150,150,10,T,20,30,150,2,1,70,2,1
0,8,0,150,150,150,10,F,20,30,150,2,1,70,2,1
0,8,0,148,148,150,10,F,20,30,148,2,1,70,2,1
0,8,0,145,145,150,10,F,20,30,145,2,1,70,2,1
0,8,0,140,140,150,10,F,20,30,140,2,1,70,2,1
0,8,0,135,135,150,10,F,20,30,135,2,1,70,2,1
0,8,0,129,129,150,10,F,20,30,129,2,1,70,2,1
0,8,0,122,122,150,10,F,20,30,122,2,1,70,2,1
0,8,0,116,116,150,10,F,20,30,116,2,1,70,2,1
0,8,0,110,110,150,10,F,20,30,110,2,1,70,2,1
0,8,0,104,104,150,10,F,20,30,104,2,1,70,2,1
0,8,0,101,101,150,10,F,20,30,101,2,1,70,2,1
0,8,0,95,95,150,10,F,20,30,95,2,1,70,2,1
0,8,0,90,90,150,10,F,20,30,90,2,1,70,2,1
0,8,0,87,87,150,10,F,20,30,87,2,1,70,2,1
0,8,0,83,83,150,10,F,20,30,83,2,1,70,2,1
0,8,0,82,82,150,10,F,20,30,82,2,1,70,2,1
0,8,0,79,79,150,10,F,20,30,79,2,1,70,2,1
0,8,0,72,72,150,10,F,20,30,72,2,1,70,2,1
0,8,0,71,71,150,10,F,20,30,71,2,1,70,2,1
0,8,0,72,72,150,10,F,20,30,72,2,1,70,2,1
0,8,0,70,70,150,10,F,20,30,70,2,1,70,2,1
0,8,0,74,74,150,10,F,20,30,74,2,1,70,2,1
0,8,0,69,69,150,10,F,20,30,69,2,1,70,2,1
0,8,0,69,69,150,10,F,20,30,69,2,1,70,2,1
0,8,0,69,69,150,10,F,20,30,69,2,1,70,2,1
0,8,0,72,72,150,10,F,20,30,72,2,1,70,2,1
0,8,0,73,73,150,10,F,20,30,73,2,1,70,2,1
0,8,0,72,72,150,10,F,20,30,72,2,1,70,2,1
0,8,0,74,74,150,10,F,20,30,74,2,1,70,2,1
0,8,0,76,76,150,10,F,20,30,76,2,1,70,2,1
0,8,0,78,78,150,10,F,20,30,78,2,1,70,2,1
0,8,0,77,77,150,10,F,20,30,77,2,1,70,2,1
0,8,0,82,82,150,10,F,20,30,82,2,1,70,2,1
0,8,0,88,88,150,10,F,20,30,88,2,1,70,2,1
0,8,0,88,88,150,10,F,20,30,88,2,1,70,2,1
0,8,0,93,93,150,10,F,20,30,93,2,1,70,2,1
0,8,0,98,98,150,10,F,20,30,98,2,1,70,2,1
0,8,0,105,105,150,10,F,20,30,105,2,1,70,2,1
0,8,0,109,109,150,10,F,20,30,109,2,1,70,2,1
0,8,0,116,116,150,10,F,20,30,116,2,1,70,2,1
0,8,0,123,123,150,10,F,20,30,123,2,1,70,2,1
0,8,0,129,129,150,10,F,20,30,129,2,1,70,2,1
0,8,0,135,135,150,10,F,20,30,135,2,1,70,2,1
0,8,0,140,140,150,10,F,20,30,140,2,1,70,2,1
0,8,0,145,145,150,10,F,20,30,145,2,1,70,2,1
0,8,0,148,148,150,10,F,20,30,148,2,1,70,2,1
0,8,0,150,150,150,10,F,20,30,150,2,1,70,2,1
0,9,0,151,151,150,10,T,20,30,151,2,1,70,2,1
0,9,0,150,150,150,10,F,20,30,150,2,1,70,2,1
0,9,0,148,148,150,10,F,20,30,148,2,1,70,2,1
0,9,0,144,144,150,10,F,20,30,144,2,1,70,2,1
0,9,0,140,140,150,10,F,20,30,140,2,1,70,2,1
